programID,Date,eventType,Venue,Location,Time
10296,1925-02-21T05:00:00Z,Young People's Concert,Carnegie Hall,"Manhattan, NY",11:00AM
2074,1925-02-22T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",3:00PM
2080,1925-02-24T05:00:00Z,Special,Waldorf-Astoria Hotel,"Manhattan, NY",8:30PM
2084,1925-02-26T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
2084,1925-02-27T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:30PM
8736,1925-02-26T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",3:00PM
8736,1925-02-27T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
10297,1925-02-28T05:00:00Z,Young People's Concert,Carnegie Hall,"Manhattan, NY",2:30PM
6530,1925-03-01T05:00:00Z,Subscription Season,Brooklyn Academy of Music,"Brooklyn, NY",3:15PM
8738,1925-03-01T05:00:00Z,Subscription Season,Aeolian Hall,"Manhattan, NY",3:00PM
6533,1925-03-04T05:00:00Z,Student Concert,Carnegie Hall,"Manhattan, NY",8:30PM
6536,1925-03-05T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
6536,1925-03-06T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:30PM
8739,1925-03-05T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",3:00PM
8739,1925-03-06T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
1062,1925-03-07T05:00:00Z,Young People's Concert,Aeolian Hall,"Manhattan, NY",11:00AM
1062,1925-03-07T05:00:00Z,Young People's Concert,Aeolian Hall,"Manhattan, NY",3:00PM
8740,1925-03-08T05:00:00Z,Subscription Season,Aeolian Hall,"Manhattan, NY",3:00PM
6539,1925-03-08T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",3:00PM
849,1925-03-09T05:00:00Z,Tour,Academy of Music,"Philadelphia, PA",8:15PM
853,1925-03-10T05:00:00Z,Tour,National Theatre,"Washington, DC",4:30PM
13438,1925-03-11T05:00:00Z,Tour,Lyric Theatre,"Baltimore, MD",None
856,1925-03-12T05:00:00Z,Tour,Court Theatre,"Wheeling, WV",8:30PM
8741,1925-03-12T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",3:00PM
8741,1925-03-13T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
860,1925-03-13T05:00:00Z,Tour,Syria Mosque,"Pittsburgh, PA",None
865,1925-03-14T05:00:00Z,Tour,Syria Mosque,"Pittsburgh, PA",None
8742,1925-03-15T05:00:00Z,Subscription Season,Aeolian Hall,"Manhattan, NY",3:00PM
6545,1925-03-15T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",3:00PM
6552,1925-03-18T05:00:00Z,Student Concert,Carnegie Hall,"Manhattan, NY",8:30PM
6559,1925-03-19T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
6559,1925-03-20T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:30PM
1064,1925-03-21T05:00:00Z,Young People's Concert,Aeolian Hall,"Manhattan, NY",11:00AM
1064,1925-03-21T05:00:00Z,Young People's Concert,Aeolian Hall,"Manhattan, NY",3:00PM
8743,1925-03-22T05:00:00Z,Subscription Season,Aeolian Hall,"Manhattan, NY",3:00PM
6567,1925-03-22T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",3:00PM
6571,1925-03-26T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
6571,1925-03-27T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:30PM
8744,1925-03-26T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",3:00PM
8744,1925-03-27T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
6410,1925-03-28T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",None
6410,1925-04-05T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",None
8745,1925-03-29T05:00:00Z,Subscription Season,Aeolian Hall,"Manhattan, NY",3:00PM
6419,1925-03-29T05:00:00Z,Subscription Season,Brooklyn Academy of Music,"Brooklyn, NY",3:15PM
6933,1925-04-01T05:00:00Z,Student Concert,Carnegie Hall,"Manhattan, NY",8:30PM
6938,1925-04-02T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
6938,1925-04-03T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:30PM
8746,1925-04-02T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",3:00PM
8746,1925-04-03T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
10298,1925-04-04T05:00:00Z,Young People's Concert,Carnegie Hall,"Manhattan, NY",2:30PM
8748,1925-04-05T05:00:00Z,Subscription Season,Aeolian Hall,"Manhattan, NY",3:00PM
6950,1925-04-11T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:00PM
6950,1925-04-14T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",8:00PM
12903,1925-07-06T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
12904,1925-07-07T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
12905,1925-07-08T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
12906,1925-07-09T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
12907,1925-07-10T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
12908,1925-07-11T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
12909,1925-07-12T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
12910,1925-07-13T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
12911,1925-07-14T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
12911,1925-07-15T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
12912,1925-07-16T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
12913,1925-07-17T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
12914,1925-07-18T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
12915,1925-07-19T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
12916,1925-07-20T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
12917,1925-07-21T04:00:00Z,Stadium Concert,"Great Hall, City College of New York","Manhattan, NY",8:30PM
12918,1925-07-22T04:00:00Z,Stadium Concert,"Great Hall, City College of New York","Manhattan, NY",8:30PM
12919,1925-07-23T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
12919,1925-07-24T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
12921,1925-07-25T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
12922,1925-07-26T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
12923,1925-07-27T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
12924,1925-07-28T04:00:00Z,Stadium Concert,"Great Hall, City College of New York","Manhattan, NY",8:30PM
12925,1925-07-29T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
12926,1925-07-30T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
12927,1925-07-31T04:00:00Z,Stadium Concert,"Great Hall, City College of New York","Manhattan, NY",8:30PM
12928,1925-08-01T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
12929,1925-08-02T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
12930,1925-08-03T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
12931,1925-08-04T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
12932,1925-08-05T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
12933,1925-08-06T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
12934,1925-08-07T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
12935,1925-08-08T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
12936,1925-08-09T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
12937,1925-08-10T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
12938,1925-08-11T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
12939,1925-08-12T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
12940,1925-08-13T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
12941,1925-08-14T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
12942,1925-08-15T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
12943,1925-08-16T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
12944,1925-08-17T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
12945,1925-08-18T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
12945,1925-08-19T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
12946,1925-08-20T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
12947,1925-08-21T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
12948,1925-08-22T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
12949,1925-08-23T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
12950,1925-08-24T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
12950,1925-08-24T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
12951,1925-08-25T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
12952,1925-08-26T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
12953,1925-08-27T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
12954,1925-08-28T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
12955,1925-08-29T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
12956,1925-08-30T04:00:00Z,Stadium Concert,Lewisohn Stadium,"Manhattan, NY",8:30PM
821,1925-10-15T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
821,1925-10-16T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:30PM
2527,1925-10-19T05:00:00Z,Tour,Academy of Music,"Philadelphia, PA",8:30PM
2535,1925-10-20T05:00:00Z,Tour,State Armory,"New London, CT",8:15PM
2540,1925-10-21T05:00:00Z,Tour,Symphony Hall,"Boston, MA",8:15PM
2546,1925-10-22T05:00:00Z,Tour,John M. Greene Hall,"Northampton, MA",8:00PM
2547,1925-10-23T05:00:00Z,Tour,City Hall,"Holyoke, MA",8:00PM
13446,1925-10-24T05:00:00Z,Tour,Woolsey Hall,"New Haven, CT",8:15PM
10006,1925-10-25T05:00:00Z,Tour,Academy of Music,"Philadelphia, PA",8:15PM
823,1925-10-29T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
823,1925-10-30T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:30PM
8749,1925-10-30T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
826,1925-10-31T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
10272,1925-10-31T05:00:00Z,Young People's Concert,Carnegie Hall,"Manhattan, NY",11:00AM
1220,1925-11-01T05:00:00Z,Subscription Season,Brooklyn Academy of Music,"Brooklyn, NY",3:15PM
8750,1925-11-01T05:00:00Z,Subscription Season,Mecca Auditorium,"Manhattan, NY",3:00PM
9647,1925-11-05T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",3:00PM
9647,1925-11-06T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
1223,1925-11-05T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
1223,1925-11-06T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:30PM
10273,1925-11-07T05:00:00Z,Young People's Concert,Carnegie Hall,"Manhattan, NY",2:30PM
1228,1925-11-07T05:00:00Z,Student Concert,Carnegie Hall,"Manhattan, NY",8:30PM
8752,1925-11-08T05:00:00Z,Subscription Season,Mecca Auditorium,"Manhattan, NY",3:00PM
1230,1925-11-08T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",3:00PM
1237,1925-11-12T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
1237,1925-11-13T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:30PM
10274,1925-11-14T05:00:00Z,Young People's Concert,Carnegie Hall,"Manhattan, NY",11:00AM
1240,1925-11-14T05:00:00Z,Student Concert,Carnegie Hall,"Manhattan, NY",8:30PM
1240,1925-11-15T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",3:00PM
8753,1925-11-15T05:00:00Z,Subscription Season,Mecca Auditorium,"Manhattan, NY",3:00PM
96,1925-11-16T05:00:00Z,Tour,Lyric Theatre,"Baltimore, MD",None
13445,1925-11-17T05:00:00Z,Tour,National Theatre,"Washington, DC",4:30PM
1247,1925-11-19T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
1247,1925-11-20T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:30PM
8754,1925-11-19T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",3:00PM
8754,1925-11-20T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
1252,1925-11-22T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",3:00PM
8756,1925-11-22T05:00:00Z,Subscription Season,Mecca Auditorium,"Manhattan, NY",3:00PM
1256,1925-11-25T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
1256,1925-11-27T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:30PM
10275,1925-11-28T05:00:00Z,Young People's Concert,Carnegie Hall,"Manhattan, NY",11:00AM
5268,1925-11-28T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
5271,1925-11-29T05:00:00Z,Subscription Season,Brooklyn Academy of Music,"Brooklyn, NY",3:15PM
5271,1925-11-30T05:00:00Z,Subscription Season,Academy of Music,"Philadelphia, PA",8:15PM
8757,1925-11-29T05:00:00Z,Subscription Season,Mecca Auditorium,"Manhattan, NY",3:00PM
1670,1925-12-03T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
1670,1925-12-04T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:30PM
8758,1925-12-03T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",3:00PM
8758,1925-12-04T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
10276,1925-12-05T05:00:00Z,Young People's Concert,Carnegie Hall,"Manhattan, NY",2:30PM
8759,1925-12-06T05:00:00Z,Subscription Season,Mecca Auditorium,"Manhattan, NY",3:00PM
1675,1925-12-06T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",3:00PM
3406,1925-12-07T05:00:00Z,Tour,Liberty High School,"Bethlehem, PA",8:15PM
3412,1925-12-08T05:00:00Z,Tour,Alexander Hall,"Princeton, NJ",8:30PM
1679,1925-12-10T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
1679,1925-12-11T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:30PM
10277,1925-12-12T05:00:00Z,Young People's Concert,Carnegie Hall,"Manhattan, NY",11:00AM
10278,1925-12-13T05:00:00Z,Chamber,Mecca Auditorium,"Manhattan, NY",3:00PM
1684,1925-12-13T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",3:00PM
8760,1925-12-17T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",3:00PM
8760,1925-12-18T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
1688,1925-12-17T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
1688,1925-12-18T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:30PM
1691,1925-12-19T05:00:00Z,Student Concert,Carnegie Hall,"Manhattan, NY",8:30PM
8761,1925-12-20T05:00:00Z,Subscription Season,Mecca Auditorium,"Manhattan, NY",3:00PM
1697,1925-12-20T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",3:00PM
1700,1925-12-21T05:00:00Z,Private Concert,Waldorf-Astoria Hotel,"Manhattan, NY",8:30PM
3366,1925-12-23T05:00:00Z,Special,Carnegie Hall,"Manhattan, NY",8:15PM
8762,1925-12-27T05:00:00Z,Subscription Season,Mecca Auditorium,"Manhattan, NY",3:00PM
1707,1925-12-27T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",3:00PM
2260,1925-12-31T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
2260,1926-01-01T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:30PM
10283,1926-01-02T05:00:00Z,Young People's Concert,Carnegie Hall,"Manhattan, NY",11:00AM
4294,1926-01-02T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
4297,1926-01-03T05:00:00Z,Subscription Season,Brooklyn Academy of Music,"Brooklyn, NY",3:15PM
8763,1926-01-03T05:00:00Z,Subscription Season,Mecca Auditorium,"Manhattan, NY",3:00PM
6020,1926-01-04T05:00:00Z,Tour,Academy of Music,"Philadelphia, PA",8:15PM
6028,1926-01-05T05:00:00Z,Tour,National Theatre,"Washington, DC",4:30PM
13440,1926-01-06T05:00:00Z,Tour,Lyric Theatre,"Baltimore, MD",None
8772,1926-01-07T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",3:00PM
8772,1926-01-08T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
13441,1926-01-07T05:00:00Z,Tour,Market Auditorium,"Wheeling, WV",8:30PM
13442,1926-01-08T05:00:00Z,Tour,Syria Mosque,"Pittsburgh, PA",8:20PM
6035,1926-01-09T05:00:00Z,Tour,Syria Mosque,"Pittsburgh, PA",2:15PM
8773,1926-01-10T05:00:00Z,Subscription Season,Mecca Auditorium,"Manhattan, NY",3:00PM
4301,1926-01-10T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",3:00PM
4305,1926-01-14T05:00:00Z,None,Carnegie Hall,"Manhattan, NY",8:30PM
4305,1926-01-15T05:00:00Z,None,Carnegie Hall,"Manhattan, NY",2:30PM
4305,1926-01-16T05:00:00Z,Special,Mecca Auditorium,"Manhattan, NY",8:30PM
4305,1926-01-20T05:00:00Z,None,Academy of Music,"Philadelphia, PA",2:30PM
8774,1926-01-14T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",3:00PM
8774,1926-01-15T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
4307,1926-01-17T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",3:00PM
8775,1926-01-17T05:00:00Z,Subscription Season,Mecca Auditorium,"Manhattan, NY",3:00PM
4312,1926-01-21T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
4312,1926-01-22T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:30PM
10284,1926-01-23T05:00:00Z,Young People's Concert,Carnegie Hall,"Manhattan, NY",2:30PM
6210,1926-01-23T05:00:00Z,Young People's Concert,Aeolian Hall,"Manhattan, NY",11:00AM
6210,1926-01-23T05:00:00Z,Young People's Concert,Aeolian Hall,"Manhattan, NY",3:00PM
4321,1926-01-24T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",3:00PM
8776,1926-01-24T05:00:00Z,Subscription Season,Mecca Auditorium,"Manhattan, NY",3:00PM
8777,1926-01-28T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",3:00PM
8777,1926-01-29T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
4323,1926-01-28T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
4323,1926-01-29T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:30PM
4326,1926-01-30T05:00:00Z,Student Concert,Carnegie Hall,"Manhattan, NY",8:30PM
4326,1926-01-31T05:00:00Z,Subscription Season,Brooklyn Academy of Music,"Brooklyn, NY",3:15PM
4703,1926-02-01T05:00:00Z,Special,Carnegie Hall,"Manhattan, NY",8:30PM
8778,1926-02-04T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",3:00PM
8778,1926-02-05T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
4709,1926-02-06T05:00:00Z,Student Concert,Carnegie Hall,"Manhattan, NY",8:30PM
6632,1926-02-06T05:00:00Z,Young People's Concert,Aeolian Hall,"Manhattan, NY",11:00AM
6632,1926-02-06T05:00:00Z,Young People's Concert,Aeolian Hall,"Manhattan, NY",3:00PM
4717,1926-02-07T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",3:00PM
8779,1926-02-07T05:00:00Z,Subscription Season,Mecca Auditorium,"Manhattan, NY",3:00PM
10285,1926-02-10T05:00:00Z,Runout,Lyric Theatre,"Baltimore, MD",8:30PM
4722,1926-02-11T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
4722,1926-02-12T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:30PM
10286,1926-02-13T05:00:00Z,Young People's Concert,Carnegie Hall,"Manhattan, NY",2:30PM
4729,1926-02-13T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
8780,1926-02-14T05:00:00Z,Subscription Season,Mecca Auditorium,"Manhattan, NY",3:00PM
4741,1926-02-14T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",3:00PM
8783,1926-02-18T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",3:00PM
8783,1926-02-21T05:00:00Z,Subscription Season,Mecca Auditorium,"Manhattan, NY",3:00PM
4747,1926-02-18T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
4747,1926-02-19T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:30PM
6640,1926-02-20T05:00:00Z,Young People's Concert,Aeolian Hall,"Manhattan, NY",11:00AM
6640,1926-02-20T05:00:00Z,Young People's Concert,Aeolian Hall,"Manhattan, NY",3:00PM
4754,1926-02-20T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:15PM
4759,1926-02-21T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",3:00PM
2970,1926-02-23T05:00:00Z,Private Concert,Waldorf-Astoria Hotel,"Manhattan, NY",8:30PM
8784,1926-02-25T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",3:00PM
8784,1926-02-26T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
2975,1926-02-25T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
2975,1926-02-26T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:30PM
10287,1926-02-27T05:00:00Z,Young People's Concert,Carnegie Hall,"Manhattan, NY",2:30PM
8785,1926-02-28T05:00:00Z,Subscription Season,Mecca Auditorium,"Manhattan, NY",3:00PM
2979,1926-02-28T05:00:00Z,Subscription Season,Brooklyn Academy of Music,"Brooklyn, NY",3:15PM
5156,1926-03-04T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",2:30PM
5156,1926-03-05T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:15PM
7045,1926-03-06T05:00:00Z,Young People's Concert,Aeolian Hall,"Manhattan, NY",11:00AM
7045,1926-03-06T05:00:00Z,Young People's Concert,Aeolian Hall,"Manhattan, NY",3:00PM
8786,1926-03-07T05:00:00Z,Subscription Season,Mecca Auditorium,"Manhattan, NY",3:00PM
5159,1926-03-07T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",3:00PM
6842,1926-03-08T05:00:00Z,Tour,Academy of Music,"Philadelphia, PA",8:15PM
13443,1926-03-09T05:00:00Z,Tour,National Theatre,"Washington, DC",4:30PM
13444,1926-03-10T05:00:00Z,Tour,Lyric Theatre,"Baltimore, MD",None
6849,1926-03-11T05:00:00Z,Tour,Strand Theatre,"Reading, PA",8:15PM
8787,1926-03-11T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",3:00PM
8787,1926-03-12T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
6856,1926-03-12T05:00:00Z,Tour,Syria Mosque,"Pittsburgh, PA",None
6860,1926-03-13T05:00:00Z,Tour,Syria Mosque,"Pittsburgh, PA",None
8801,1926-03-14T05:00:00Z,Subscription Season,Mecca Auditorium,"Manhattan, NY",3:00PM
5162,1926-03-14T05:00:00Z,Subscription Season,Metropolitan Opera House (39th street),"Manhattan, NY",3:00PM
5167,1926-03-18T05:00:00Z,Subscription Season,Carnegie Hall,"Manhattan, NY",8:30PM
